timestamp,service,cpu_percent,memory_percent,disk_percent,active_connections,request_rate_per_min,error_rate_percent,p99_latency_ms
2026-03-30 15:05:00,payment-service,44.6,44.3,62.1,146,62,1.31,97
2026-03-30 15:05:00,inventory-service,29.1,38.3,53.5,152,185,0.65,211
2026-03-30 15:05:00,notification-service,43.8,58.9,99,62,454,1.14,149
2026-03-30 15:05:00,auth-service,25.4,34.0,62.4,42,50,0.05,265
2026-03-30 15:05:00,search-service,36.1,50.0,59.4,97,186,0.55,256
2026-03-30 15:10:00,api-gateway,29.9,38.0,68.9,120,467,0.24,64
2026-03-30 15:10:00,order-service,20.2,58.3,63.0,190,125,1.21,166
2026-03-30 15:10:00,payment-service,18.4,39.1,66.9,187,212,0.43,209
2026-03-30 15:10:00,inventory-service,35.4,38.3,62.6,20,128,1.84,237
2026-03-30 15:10:00,notification-service,13.6,45.9,99,90,468,1.91,233
2026-03-30 15:10:00,auth-service,16.1,34.9,58.0,174,236,1.57,186
2026-03-30 15:10:00,search-service,10.6,37.0,49.3,157,196,0.01,73
2026-03-30 15:15:00,api-gateway,18.7,34.7,66.0,28,179,1.07,73
2026-03-30 15:15:00,order-service,35.1,36.5,40.1,23,385,1.99,251
2026-03-30 15:15:00,payment-service,19.5,54.3,64.3,58,302,0.2,257
2026-03-30 15:15:00,inventory-service,31.9,46.1,57.8,55,199,0.01,82
2026-03-30 15:15:00,notification-service,34.4,52.3,99,49,221,1.77,230
2026-03-30 15:15:00,auth-service,44.9,33.9,56.4,162,207,0.15,254
2026-03-30 15:15:00,search-service,44.8,55.2,41.3,160,370,1.64,155
2026-03-30 15:20:00,api-gateway,38.8,40.9,54.3,167,214,0.43,87
2026-03-30 15:20:00,order-service,28.2,52.7,65.1,110,498,0.05,243
2026-03-30 15:20:00,payment-service,14.7,41.8,49.4,39,317,0.86,160
2026-03-30 15:20:00,inventory-service,36.6,50.4,65.7,35,143,0.47,267
2026-03-30 15:20:00,notification-service,32.8,40.2,99,83,79,0.3,53
2026-03-30 15:20:00,auth-service,41.6,43.0,62.5,134,312,0.79,82
2026-03-30 15:20:00,search-service,43.2,52.2,55.7,124,225,1.02,59
2026-03-30 15:25:00,api-gateway,16.6,58.1,55.0,176,446,0.21,263
2026-03-30 15:25:00,order-service,36.9,42.9,53.6,194,220,1.49,220
2026-03-30 15:25:00,payment-service,16.8,31.2,65.7,184,357,0.16,100
2026-03-30 15:25:00,inventory-service,41.7,50.2,41.4,165,248,0.12,244
2026-03-30 15:25:00,notification-service,24.7,39.5,99,39,147,0.98,105
2026-03-30 15:25:00,auth-service,11.7,57.6,47.1,187,137,0.47,108
2026-03-30 15:25:00,search-service,25.1,34.8,41.3,27,485,1.88,72
2026-03-30 15:30:00,api-gateway,10.4,33.7,41.6,48,184,0.07,246
2026-03-30 15:30:00,order-service,19.6,42.4,64.8,62,287,0.72,54
2026-03-30 15:30:00,payment-service,20.8,54.5,68.3,88,161,0.85,55
2026-03-30 15:30:00,inventory-service,40.0,56.0,68.3,102,383,1.29,177
2026-03-30 15:30:00,notification-service,35.9,46.3,99,195,380,1.25,115
2026-03-30 15:30:00,auth-service,33.0,44.3,57.7,82,160,0.15,181
2026-03-30 15:30:00,search-service,13.2,45.2,40.3,131,82,0.7,143
2026-03-30 15:35:00,api-gateway,14.2,46.2,43.0,138,329,0.88,121
2026-03-30 15:35:00,order-service,28.2,39.5,50.4,198,117,1.72,209
2026-03-30 15:35:00,payment-service,36.0,41.0,58.5,116,102,1.91,85
2026-03-30 15:35:00,inventory-service,22.9,34.5,58.4,63,420,0.3,88
2026-03-30 15:35:00,notification-service,17.9,46.5,99,11,267,1.87,74
2026-03-30 15:35:00,auth-service,15.5,46.7,62.1,45,479,0.03,102
2026-03-30 15:35:00,search-service,44.1,44.3,50.2,19,65,0.05,112
2026-03-30 15:40:00,api-gateway,18.5,33.0,64.1,43,443,0.4,188
2026-03-30 15:40:00,order-service,33.7,52.0,63.1,27,285,0.9,131
2026-03-30 15:40:00,payment-service,35.5,58.5,55.0,128,313,0.14,220
2026-03-30 15:40:00,inventory-service,30.7,46.4,57.6,132,193,1.0,153
2026-03-30 15:40:00,notification-service,34.0,43.0,99,156,150,0.16,190
2026-03-30 15:40:00,auth-service,34.0,41.7,50.7,151,347,1.31,148
2026-03-30 15:40:00,search-service,40.0,55.3,64.9,144,435,0.9,107
2026-03-30 15:45:00,api-gateway,16.4,56.3,46.9,114,241,1.58,116
2026-03-30 15:45:00,order-service,10.9,53.3,64.0,105,62,1.92,297
2026-03-30 15:45:00,payment-service,18.1,35.7,48.6,86,223,1.64,127
2026-03-30 15:45:00,inventory-service,11.9,40.7,52.4,32,217,0.76,215
2026-03-30 15:45:00,notification-service,26.0,45.9,99,155,442,0.99,287
2026-03-30 15:45:00,auth-service,38.6,41.1,66.1,179,121,0.44,94
2026-03-30 15:45:00,search-service,44.9,59.4,42.7,133,312,0.46,78
2026-03-30 15:50:00,api-gateway,20.1,45.7,60.1,105,272,0.28,225
2026-03-30 15:50:00,order-service,14.4,30.2,59.6,81,208,0.23,244
2026-03-30 15:50:00,payment-service,41.4,60.0,55.8,200,424,0.55,166
2026-03-30 15:50:00,inventory-service,15.0,56.5,63.3,138,112,0.54,81
2026-03-30 15:50:00,notification-service,24.1,35.1,99,142,162,0.94,180
2026-03-30 15:50:00,auth-service,35.8,48.8,41.7,72,206,1.61,89
2026-03-30 15:50:00,search-service,16.9,56.6,58.2,182,278,0.13,61
2026-03-30 15:55:00,api-gateway,14.3,48.5,66.0,149,133,1.63,254
2026-03-30 15:55:00,order-service,33.7,49.5,52.4,35,474,1.98,233
2026-03-30 15:55:00,payment-service,21.3,31.0,57.6,63,395,1.75,265
2026-03-30 15:55:00,inventory-service,23.7,56.6,57.4,115,74,1.72,154
2026-03-30 15:55:00,notification-service,11.8,51.6,99,111,378,0.14,155
2026-03-30 15:55:00,auth-service,26.3,38.3,48.3,139,339,1.38,64
2026-03-30 15:55:00,search-service,27.7,35.8,46.6,37,72,1.77,67
2026-03-30 16:00:00,api-gateway,32.9,37.2,60.1,114,411,1.3,85
2026-03-30 16:00:00,order-service,44.5,50.6,56.2,119,231,1.64,124
2026-03-30 16:00:00,payment-service,14.3,54.2,57.8,84,157,1.68,269
2026-03-30 16:00:00,inventory-service,15.9,31.4,58.1,126,410,0.1,170
2026-03-30 16:00:00,notification-service,13.7,36.7,99,111,190,0.52,89
2026-03-30 16:00:00,auth-service,23.4,57.8,66.7,124,127,0.04,299
2026-03-30 16:00:00,search-service,16.3,53.8,61.0,49,232,1.97,197
2026-03-30 16:05:00,api-gateway,18.4,57.1,41.4,33,96,0.95,175
2026-03-30 16:05:00,order-service,33.4,57.9,55.2,156,93,1.5,257
2026-03-30 16:05:00,payment-service,40.6,30.8,68.4,36,424,0.99,295
2026-03-30 16:05:00,inventory-service,31.1,43.4,45.1,134,385,1.14,285
2026-03-30 16:05:00,notification-service,40.8,50.2,99,177,116,0.49,262
2026-03-30 16:05:00,auth-service,29.5,30.8,59.0,116,184,1.61,200
2026-03-30 16:05:00,search-service,13.5,54.7,61.8,44,252,1.38,228
2026-03-30 16:10:00,api-gateway,11.2,51.8,48.2,157,61,0.36,273
2026-03-30 16:10:00,order-service,19.2,55.1,44.5,183,54,1.39,248
2026-03-30 16:10:00,payment-service,28.2,44.0,49.2,23,475,1.83,93
2026-03-30 16:10:00,inventory-service,43.7,44.0,69.0,168,470,1.96,77
2026-03-30 16:10:00,notification-service,41.7,58.5,99,113,493,0.95,168
2026-03-30 16:10:00,auth-service,31.6,51.1,53.4,199,486,1.01,56
2026-03-30 16:10:00,search-service,31.2,39.5,42.8,155,50,0.17,241
2026-03-30 16:15:00,api-gateway,21.7,54.9,55.2,116,82,0.51,72
2026-03-30 16:15:00,order-service,26.9,51.9,62.3,121,357,0.05,166
2026-03-30 16:15:00,payment-service,23.5,54.4,40.8,74,122,0.24,167
2026-03-30 16:15:00,inventory-service,33.5,47.9,42.4,113,390,1.32,86
2026-03-30 16:15:00,notification-service,36.1,48.0,99,187,296,1.88,251
2026-03-30 16:15:00,auth-service,43.1,31.2,68.3,199,491,1.51,178
2026-03-30 16:15:00,search-service,12.1,32.5,47.6,65,384,0.93,198
2026-03-30 16:20:00,api-gateway,22.5,46.5,51.1,33,331,1.12,200
2026-03-30 16:20:00,order-service,36.3,47.0,43.0,185,135,0.87,206
2026-03-30 16:20:00,payment-service,21.4,41.2,51.1,199,383,1.95,224
2026-03-30 16:20:00,inventory-service,16.8,57.2,57.6,197,452,0.68,120
2026-03-30 16:20:00,notification-service,23.2,48.8,99,153,75,0.01,125
2026-03-30 16:20:00,auth-service,43.4,50.5,45.3,171,318,0.92,174
2026-03-30 16:20:00,search-service,27.1,45.6,44.2,189,257,0.35,153
2026-03-30 16:25:00,api-gateway,21.7,56.1,65.9,40,57,0.45,238
2026-03-30 16:25:00,order-service,12.2,39.2,57.6,55,366,1.07,168
2026-03-30 16:25:00,payment-service,10.7,48.2,45.9,43,278,1.81,240
2026-03-30 16:25:00,inventory-service,13.3,38.0,68.8,128,95,1.22,185
2026-03-30 16:25:00,notification-service,44.9,41.8,99,55,227,0.96,287
2026-03-30 16:25:00,auth-service,39.0,41.8,52.8,80,170,1.6,166
2026-03-30 16:25:00,search-service,12.8,43.8,49.9,98,60,1.14,89
2026-03-30 16:30:00,api-gateway,12.0,41.1,58.9,33,444,0.09,267
2026-03-30 16:30:00,order-service,14.2,52.5,50.3,14,310,0.78,240
2026-03-30 16:30:00,payment-service,10.4,52.6,53.8,96,476,1.37,222
2026-03-30 16:30:00,inventory-service,21.0,48.6,56.7,25,196,0.52,79
2026-03-30 16:30:00,notification-service,20.1,36.8,99,101,141,0.4,201
2026-03-30 16:30:00,auth-service,40.0,30.7,64.5,198,483,2.0,91
2026-03-30 16:30:00,search-service,42.8,58.3,45.6,59,244,1.53,70
2026-03-30 16:35:00,api-gateway,16.7,51.5,43.6,45,498,1.13,242
2026-03-30 16:35:00,order-service,39.7,40.0,45.7,120,214,0.92,274
2026-03-30 16:35:00,payment-service,27.9,59.8,52.4,136,426,0.68,66
2026-03-30 16:35:00,inventory-service,36.2,54.3,66.4,165,413,1.78,219
2026-03-30 16:35:00,notification-service,11.0,58.3,99,122,208,1.02,290
2026-03-30 16:35:00,auth-service,15.1,47.6,45.7,164,250,1.33,124
2026-03-30 16:35:00,search-service,18.1,53.5,68.6,65,432,1.16,258
2026-03-30 16:40:00,api-gateway,10.1,34.2,49.7,48,462,1.4,89
2026-03-30 16:40:00,order-service,37.2,51.4,61.5,22,347,1.7,216
2026-03-30 16:40:00,payment-service,16.0,54.1,68.3,143,103,0.46,215
2026-03-30 16:40:00,inventory-service,41.2,52.9,50.1,166,240,1.57,95
2026-03-30 16:40:00,notification-service,41.3,34.3,99,153,247,1.47,175
2026-03-30 16:40:00,auth-service,10.5,50.2,49.0,166,79,0.28,143
2026-03-30 16:40:00,search-service,24.4,59.9,57.9,30,499,1.91,159
2026-03-30 16:45:00,api-gateway,31.8,50.9,57.8,104,182,0.38,161
2026-03-30 16:45:00,order-service,32.6,41.6,64.0,73,228,0.42,80
2026-03-30 16:45:00,payment-service,24.1,33.7,42.9,159,186,1.32,224
2026-03-30 16:45:00,inventory-service,12.2,36.4,61.0,58,52,0.01,121
2026-03-30 16:45:00,notification-service,13.2,44.4,99,129,81,0.22,139
2026-03-30 16:45:00,auth-service,37.8,30.7,47.7,87,262,1.93,132
2026-03-30 16:45:00,search-service,12.3,41.4,68.2,76,361,0.79,237
2026-03-30 16:50:00,api-gateway,42.1,45.7,40.2,16,438,1.8,162
2026-03-30 16:50:00,order-service,18.2,51.3,56.1,100,115,1.39,173
2026-03-30 16:50:00,payment-service,36.5,58.2,52.4,71,66,1.81,279
2026-03-30 16:50:00,inventory-service,34.3,53.1,57.1,167,401,1.11,56
2026-03-30 16:50:00,notification-service,32.1,41.7,99,117,399,0.92,190
2026-03-30 16:50:00,auth-service,30.1,56.6,44.2,69,438,0.21,77
2026-03-30 16:50:00,search-service,31.6,58.8,46.1,156,279,0.02,97
2026-03-30 16:55:00,api-gateway,19.4,52.9,55.6,195,182,1.76,63
2026-03-30 16:55:00,order-service,29.6,47.4,64.1,170,116,0.19,235
2026-03-30 16:55:00,payment-service,22.1,56.9,51.2,119,156,0.46,89
2026-03-30 16:55:00,inventory-service,20.6,33.8,56.9,83,444,0.93,287
2026-03-30 16:55:00,notification-service,16.2,35.2,99,168,84,0.55,221
2026-03-30 16:55:00,auth-service,44.6,50.2,49.7,176,231,1.91,192
2026-03-30 16:55:00,search-service,38.3,52.0,60.9,119,300,0.16,214
2026-03-30 17:00:00,api-gateway,35.7,53.9,51.6,57,355,0.14,158
2026-03-30 17:00:00,order-service,41.9,50.0,53.9,164,150,0.32,223
2026-03-30 17:00:00,payment-service,42.8,30.3,56.8,108,130,1.55,121
2026-03-30 17:00:00,inventory-service,22.8,39.8,69.9,158,202,0.19,143
2026-03-30 17:00:00,notification-service,36.5,44.9,99,34,361,0.39,112
2026-03-30 17:00:00,auth-service,38.7,54.5,51.4,23,148,0.01,64
2026-03-30 17:00:00,search-service,31.9,37.2,57.9,161,456,1.65,101
2026-03-30 17:05:00,api-gateway,42.0,53.9,50.3,151,70,1.21,290
2026-03-30 17:05:00,order-service,37.5,58.6,55.2,127,68,0.88,227
2026-03-30 17:05:00,payment-service,44.0,41.0,44.9,106,248,1.61,54
2026-03-30 17:05:00,inventory-service,28.0,44.4,68.1,95,136,0.72,170
2026-03-30 17:05:00,notification-service,13.6,52.6,99,135,315,1.9,55
2026-03-30 17:05:00,auth-service,29.6,42.1,42.9,30,276,1.08,168
2026-03-30 17:05:00,search-service,41.9,37.3,53.6,96,467,1.24,265
2026-03-30 17:10:00,api-gateway,21.2,39.0,62.9,48,486,0.62,208
2026-03-30 17:10:00,order-service,18.0,39.9,44.8,42,91,0.24,58
2026-03-30 17:10:00,payment-service,33.0,44.2,54.1,23,287,0.84,212
2026-03-30 17:10:00,inventory-service,20.9,37.2,64.0,122,66,1.75,229
2026-03-30 17:10:00,notification-service,27.9,33.1,99,178,331,1.87,112
2026-03-30 17:10:00,auth-service,19.5,50.7,50.1,100,171,1.7,101
2026-03-30 17:10:00,search-service,39.2,35.2,61.1,163,151,1.57,184
2026-03-30 17:15:00,api-gateway,26.8,47.7,49.2,132,364,1.5,165
2026-03-30 17:15:00,order-service,16.0,31.2,64.8,94,387,1.73,296
2026-03-30 17:15:00,payment-service,26.0,45.9,48.7,34,90,1.63,60
2026-03-30 17:15:00,inventory-service,20.8,34.5,42.4,15,417,1.96,215
2026-03-30 17:15:00,notification-service,11.3,33.3,99,80,122,1.07,298
2026-03-30 17:15:00,auth-service,11.8,59.4,65.2,59,393,0.02,183
2026-03-30 17:15:00,search-service,35.6,53.5,49.5,105,195,1.69,186
2026-03-30 17:20:00,api-gateway,37.6,50.3,48.8,24,344,0.42,154
2026-03-30 17:20:00,order-service,10.1,33.5,54.8,39,359,1.14,134
2026-03-30 17:20:00,payment-service,37.8,57.7,45.3,177,428,0.62,274
2026-03-30 17:20:00,inventory-service,13.5,35.5,64.3,28,377,1.67,98
2026-03-30 17:20:00,notification-service,16.1,46.9,99,100,227,1.82,122
2026-03-30 17:20:00,auth-service,30.5,47.3,64.2,94,418,1.77,50
2026-03-30 17:20:00,search-service,22.1,60.0,50.4,37,425,1.3,246
2026-03-30 17:25:00,api-gateway,18.5,35.5,57.9,169,486,1.53,233
2026-03-30 17:25:00,order-service,30.5,57.2,54.1,109,280,1.98,151
2026-03-30 17:25:00,payment-service,28.9,44.1,51.2,166,161,1.4,199
2026-03-30 17:25:00,inventory-service,16.1,59.2,54.5,30,253,0.27,293
2026-03-30 17:25:00,notification-service,27.9,53.6,99,84,167,0.52,71
2026-03-30 17:25:00,auth-service,27.6,31.3,41.6,103,108,0.98,160
2026-03-30 17:25:00,search-service,17.1,50.0,63.3,91,401,1.81,250
2026-03-30 17:30:00,api-gateway,31.2,35.0,63.8,31,53,0.06,86
2026-03-30 17:30:00,order-service,20.5,41.1,63.3,14,177,1.54,271
2026-03-30 17:30:00,payment-service,42.4,47.0,48.8,50,92,1.54,116
2026-03-30 17:30:00,inventory-service,17.1,40.0,67.5,85,329,1.43,190
2026-03-30 17:30:00,notification-service,12.1,55.6,99,169,148,0.82,243
2026-03-30 17:30:00,auth-service,17.3,31.6,51.6,115,174,0.73,172
2026-03-30 17:30:00,search-service,44.5,40.7,42.3,78,195,1.75,229
2026-03-30 17:35:00,api-gateway,19.8,55.9,49.0,146,103,1.8,188
2026-03-30 17:35:00,order-service,29.2,47.2,67.9,53,161,1.74,261
2026-03-30 17:35:00,payment-service,42.3,55.6,55.8,159,344,1.25,211
2026-03-30 17:35:00,inventory-service,36.4,32.5,65.8,118,457,1.6,119
2026-03-30 17:35:00,notification-service,20.0,58.9,99,85,328,0.86,234
2026-03-30 17:35:00,auth-service,16.9,53.3,59.5,45,187,0.29,52
2026-03-30 17:35:00,search-service,42.4,50.0,48.3,70,167,1.25,288
2026-03-30 17:40:00,api-gateway,41.4,58.4,44.0,40,364,0.23,275
2026-03-30 17:40:00,order-service,26.5,50.3,62.8,146,296,0.13,215
2026-03-30 17:40:00,payment-service,16.9,57.5,44.6,120,173,1.73,90
2026-03-30 17:40:00,inventory-service,16.4,59.9,51.1,195,349,1.86,107
2026-03-30 17:40:00,notification-service,40.2,47.0,99,147,301,1.48,135
2026-03-30 17:40:00,auth-service,15.8,32.4,61.8,182,93,0.65,83
2026-03-30 17:40:00,search-service,40.3,33.7,46.5,25,317,1.82,53
2026-03-30 17:45:00,api-gateway,25.2,32.8,59.3,155,410,1.85,122
2026-03-30 17:45:00,order-service,41.7,53.2,50.9,159,483,0.71,67
2026-03-30 17:45:00,payment-service,11.6,42.3,49.4,188,384,0.08,213
2026-03-30 17:45:00,inventory-service,40.9,30.9,68.1,191,354,1.36,107
2026-03-30 17:45:00,notification-service,38.3,38.9,99,191,190,1.46,232
2026-03-30 17:45:00,auth-service,19.4,43.7,65.4,55,297,0.39,128
2026-03-30 17:45:00,search-service,26.0,55.0,42.1,30,402,0.91,159
2026-03-30 17:50:00,api-gateway,27.9,48.7,50.0,103,370,1.95,299
2026-03-30 17:50:00,order-service,28.5,58.2,58.6,12,384,0.58,245
2026-03-30 17:50:00,payment-service,37.7,52.7,42.3,111,236,0.73,166
2026-03-30 17:50:00,inventory-service,14.9,39.4,48.8,133,232,0.46,110
2026-03-30 17:50:00,notification-service,25.0,55.5,99,25,193,0.85,281
2026-03-30 17:50:00,auth-service,20.4,59.4,54.8,146,94,1.58,168
2026-03-30 17:50:00,search-service,19.1,39.1,63.2,53,332,1.03,174
2026-03-30 17:55:00,api-gateway,30.1,35.4,64.6,19,64,1.49,70
2026-03-30 17:55:00,order-service,34.1,49.1,59.1,53,235,0.31,270
2026-03-30 17:55:00,payment-service,27.6,45.5,46.9,174,282,0.95,123
2026-03-30 17:55:00,inventory-service,27.5,32.7,68.2,121,376,1.05,181
2026-03-30 17:55:00,notification-service,28.7,43.5,99,186,145,1.84,282
2026-03-30 17:55:00,auth-service,16.5,48.3,45.8,35,421,0.4,227
2026-03-30 17:55:00,search-service,39.1,30.4,64.8,84,190,1.29,241
2026-03-30 18:00:00,api-gateway,19.7,40.5,62.7,127,68,0.93,205
2026-03-30 18:00:00,order-service,27.6,59.2,50.3,191,87,0.01,245
2026-03-30 18:00:00,payment-service,37.8,34.7,57.6,189,410,0.59,236
2026-03-30 18:00:00,inventory-service,36.5,35.3,61.9,193,241,1.86,107
2026-03-30 18:00:00,notification-service,24.6,35.0,99,121,348,1.5,142
2026-03-30 18:00:00,auth-service,10.9,40.9,62.4,24,368,0.9,71
2026-03-30 18:00:00,search-service,23.3,57.2,48.1,74,446,0.03,102
2026-03-30 18:05:00,api-gateway,34.2,53.9,48.1,10,225,1.96,242
2026-03-30 18:05:00,order-service,36.0,44.6,51.1,31,270,0.27,147
2026-03-30 18:05:00,payment-service,28.5,58.1,52.0,130,113,1.73,76
2026-03-30 18:05:00,inventory-service,17.9,52.3,48.5,29,483,1.77,50
2026-03-30 18:05:00,notification-service,26.3,38.5,99,56,233,1.69,255
2026-03-30 18:05:00,auth-service,43.9,55.0,67.5,39,399,0.92,106
2026-03-30 18:05:00,search-service,27.0,30.4,63.6,62,387,0.09,168
2026-03-30 18:10:00,api-gateway,44.0,40.3,43.0,200,197,0.28,255
2026-03-30 18:10:00,order-service,24.0,35.8,69.4,186,426,1.03,286
2026-03-30 18:10:00,payment-service,19.5,39.5,43.2,168,357,0.87,126
2026-03-30 18:10:00,inventory-service,40.5,52.6,67.9,25,319,0.28,207
2026-03-30 18:10:00,notification-service,14.1,35.9,99,48,417,0.79,129
2026-03-30 18:10:00,auth-service,19.8,57.6,66.1,133,425,0.37,186
2026-03-30 18:10:00,search-service,22.0,46.6,64.7,168,181,1.71,233
2026-03-30 18:15:00,api-gateway,34.1,57.3,57.8,113,61,1.6,259
2026-03-30 18:15:00,order-service,37.4,37.3,57.8,137,144,1.59,300
2026-03-30 18:15:00,payment-service,16.2,37.3,48.6,113,428,1.2,77
2026-03-30 18:15:00,inventory-service,10.4,31.3,50.9,46,276,0.13,289
2026-03-30 18:15:00,notification-service,10.1,38.8,99,122,418,0.19,109
2026-03-30 18:15:00,auth-service,14.1,33.0,66.2,81,382,1.87,80
2026-03-30 18:15:00,search-service,14.3,35.6,48.0,179,333,1.91,224
2026-03-30 18:20:00,api-gateway,30.0,50.8,59.6,97,230,0.71,151
2026-03-30 18:20:00,order-service,24.1,52.8,58.4,133,78,1.28,124
2026-03-30 18:20:00,payment-service,17.2,56.8,43.1,176,426,1.94,272
2026-03-30 18:20:00,inventory-service,11.7,44.3,46.7,47,55,1.59,156
2026-03-30 18:20:00,notification-service,27.7,52.6,99,159,201,1.09,132
2026-03-30 18:20:00,auth-service,23.9,46.9,49.8,150,297,1.66,245
2026-03-30 18:20:00,search-service,28.2,58.9,57.3,162,418,1.01,153
2026-03-30 18:25:00,api-gateway,32.3,35.2,44.5,108,169,0.25,139
2026-03-30 18:25:00,order-service,18.2,59.3,43.3,51,120,0.6,65
2026-03-30 18:25:00,payment-service,19.2,60.0,44.3,67,324,1.5,85
2026-03-30 18:25:00,inventory-service,22.4,32.9,52.1,86,289,0.71,265
2026-03-30 18:25:00,notification-service,27.7,30.6,99,61,348,1.23,76
2026-03-30 18:25:00,auth-service,29.9,32.6,62.6,71,284,0.6,222
2026-03-30 18:25:00,search-service,19.3,47.2,68.1,80,345,0.9,118
2026-03-30 18:30:00,api-gateway,30.8,47.3,55.9,153,408,0.41,214
2026-03-30 18:30:00,order-service,33.9,41.3,57.7,23,220,0.81,238
2026-03-30 18:30:00,payment-service,26.5,42.0,63.9,84,430,1.72,66
2026-03-30 18:30:00,inventory-service,16.0,36.7,44.9,169,348,0.76,149
2026-03-30 18:30:00,notification-service,35.2,42.9,99,25,139,0.19,234
2026-03-30 18:30:00,auth-service,36.9,50.6,66.2,187,318,0.81,191
2026-03-30 18:30:00,search-service,21.9,52.7,41.3,49,367,0.94,229
2026-03-30 18:35:00,api-gateway,21.1,56.9,50.6,197,291,0.06,293
2026-03-30 18:35:00,order-service,24.3,50.4,56.5,139,299,0.7,173
2026-03-30 18:35:00,payment-service,22.5,35.4,58.2,89,260,0.19,130
2026-03-30 18:35:00,inventory-service,30.5,36.4,41.9,45,125,1.74,109
2026-03-30 18:35:00,notification-service,21.8,55.7,99,68,165,1.52,72
2026-03-30 18:35:00,auth-service,37.8,39.6,56.7,180,101,0.36,58
2026-03-30 18:35:00,search-service,20.2,32.8,58.4,189,197,0.62,134
2026-03-30 18:40:00,api-gateway,10.6,57.9,45.4,75,269,0.63,268
2026-03-30 18:40:00,order-service,38.9,34.7,52.1,17,326,0.23,98
2026-03-30 18:40:00,payment-service,39.5,52.5,44.0,45,461,1.06,285
2026-03-30 18:40:00,inventory-service,30.3,51.2,50.5,97,81,0.06,158
2026-03-30 18:40:00,notification-service,14.9,41.8,99,85,251,0.78,210
2026-03-30 18:40:00,auth-service,16.5,45.0,57.0,64,425,0.86,200
2026-03-30 18:40:00,search-service,13.7,57.9,46.3,30,439,1.3,158
2026-03-30 18:45:00,api-gateway,21.2,41.4,56.0,89,236,0.31,57
2026-03-30 18:45:00,order-service,32.3,52.8,65.8,66,197,0.35,249
2026-03-30 18:45:00,payment-service,11.0,52.7,65.6,86,308,0.36,131
2026-03-30 18:45:00,inventory-service,32.1,30.3,67.8,64,284,1.59,159
2026-03-30 18:45:00,notification-service,40.2,58.1,99,144,426,0.19,96
2026-03-30 18:45:00,auth-service,43.9,54.2,58.2,140,131,0.63,261
2026-03-30 18:45:00,search-service,44.5,30.2,62.5,150,145,1.41,71
2026-03-30 18:50:00,api-gateway,12.3,42.8,66.5,167,497,0.22,236
2026-03-30 18:50:00,order-service,10.9,44.1,58.7,143,350,1.14,69
2026-03-30 18:50:00,payment-service,30.4,38.7,56.7,93,81,1.68,237
2026-03-30 18:50:00,inventory-service,13.8,44.5,52.1,151,51,0.4,58
2026-03-30 18:50:00,notification-service,20.0,38.5,99,142,491,1.85,72
2026-03-30 18:50:00,auth-service,13.8,39.4,65.0,78,192,1.62,90
2026-03-30 18:50:00,search-service,15.2,47.0,69.7,49,407,1.31,168
2026-03-30 18:55:00,api-gateway,35.6,59.8,61.0,175,356,1.69,113
2026-03-30 18:55:00,order-service,14.8,32.4,40.7,181,351,0.77,273
2026-03-30 18:55:00,payment-service,21.6,51.5,69.3,112,58,0.96,282
2026-03-30 18:55:00,inventory-service,31.7,33.9,57.7,160,345,1.67,218
2026-03-30 18:55:00,notification-service,39.2,34.1,99,140,479,0.32,63
2026-03-30 18:55:00,auth-service,32.7,41.5,42.1,191,437,0.46,264
2026-03-30 18:55:00,search-service,26.7,33.8,59.4,95,104,1.33,289
2026-03-30 19:00:00,api-gateway,27.5,46.0,45.9,18,100,1.12,213
2026-03-30 19:00:00,order-service,21.5,47.5,56.9,170,60,1.61,105
2026-03-30 19:00:00,payment-service,39.0,59.7,58.7,100,436,0.13,52
2026-03-30 19:00:00,inventory-service,33.3,33.5,54.9,58,228,1.29,265
2026-03-30 19:00:00,notification-service,33.7,37.8,99,128,339,0.9,98
2026-03-30 19:00:00,auth-service,39.5,47.4,43.9,10,411,0.56,221
2026-03-30 19:00:00,search-service,35.0,48.0,59.4,64,495,1.3,285
2026-03-30 19:05:00,api-gateway,15.2,55.9,47.3,39,426,0.15,88
2026-03-30 19:05:00,order-service,13.7,49.9,63.4,94,351,0.67,213
2026-03-30 19:05:00,payment-service,15.9,58.1,48.1,181,169,1.51,218
2026-03-30 19:05:00,inventory-service,38.4,58.8,57.6,63,340,0.91,136
2026-03-30 19:05:00,notification-service,32.9,33.2,99,150,78,1.02,87
2026-03-30 19:05:00,auth-service,16.7,51.9,58.9,110,254,0.49,170
2026-03-30 19:05:00,search-service,19.6,45.6,65.4,81,384,0.67,164
2026-03-30 19:10:00,api-gateway,35.7,52.0,58.5,30,287,1.23,296
2026-03-30 19:10:00,order-service,31.6,58.4,47.2,113,470,0.84,219
2026-03-30 19:10:00,payment-service,11.2,30.0,63.1,150,142,0.53,140
2026-03-30 19:10:00,inventory-service,21.0,39.4,54.2,10,98,1.51,253
2026-03-30 19:10:00,notification-service,33.5,33.4,99,29,105,1.64,267
2026-03-30 19:10:00,auth-service,12.6,51.0,64.5,169,157,0.86,82
2026-03-30 19:10:00,search-service,13.9,45.6,58.8,36,383,1.42,105
2026-03-30 19:15:00,api-gateway,25.3,56.0,58.5,141,419,1.59,237
2026-03-30 19:15:00,order-service,22.9,54.0,43.2,157,170,0.89,186
2026-03-30 19:15:00,payment-service,28.8,35.1,53.6,37,415,0.21,95
